"Time","DC Machine1:Armature current","DC Machine1:Field current","DC Machine1:Rotational speed","DC Machine1:Rotor position","DC Machine1:Electrical torque","Vm2:Measured voltage"
0.0039375000000000607,1469.7827872396847,3.5,15.143317580362286,0.018373733048813172,2152.0934019173296,680
0.0042499999999998797,1631.1699721824903,3.5,17.655201703523268,0.023490658911818698,2388.4006296823968,680
0.0042500000000000003,1631.1699721825514,3.5,17.655201703524295,0.023490658911820828,2388.4006296824864,680
0.0045624999999999997,1786.8805488573446,3.5,20.4629482241996,0.02943907081371213,2616.3960230017292,680
0.004562500000000135,1786.8805488574108,3.5,20.462948224200879,0.029439070813714899,2616.3960230018261,680
0.0046691199999999997,1838.7123198367301,3.5,21.486709786049847,0.031675114194486043,2692.2894225590308,680
0.004669120000000135,1838.7123198367954,3.5,21.486709786051168,0.03167511419448895,2692.2894225591263,-680
0.0047499999999998646,1767.9965520818275,3.5,22.258712680621407,0.033444409280964364,2588.7455938259036,-680
0.0047499999999999999,1767.9965520817095,3.5,22.258712680622672,0.033444409280967376,2588.7455938257308,-680
0.0048308799999999255,1697.7045389582613,3.5000000000000093,22.996664010134829,0.035274793040925324,2485.822237419748,-680
0.0048308800000000747,1697.7045389581319,3.5000000000000093,22.996664010136161,0.035274793040928759,2485.8222374195584,680
0.0049374999999999255,1749.9986927681264,3.5000000000000089,23.963794370265013,0.037777950213108077,2562.3926696973085,680
0.0049375000000000746,1749.9986927681989,3.5000000000000089,23.963794370266392,0.037777950213111651,2562.3926696974145,680
0.0052499999999998511,1899.5180027069614,3.5000000000000071,26.987492050620492,0.045731822715324985,2781.3226525302912,680
0.0052500000000000003,1899.5180027070314,3.5000000000000071,26.987492050622002,0.04573182271532901,2781.322652530394,680
0.0055624999999999997,2043.4639153982746,3.5000000000000155,30.284999877567095,0.054673671967541762,2992.0919251231103,680
0.0055625000000001628,2043.4639153983483,3.5000000000000155,30.284999877568886,0.054673671967546703,2992.0919251232181,680
0.0056691199999999997,2091.3066509774044,3.5000000000000147,31.470849923787725,0.057965605992707912,3062.144477420914,680
0.0056691200000001628,2091.3066509774771,3.5000000000000147,31.470849923789562,0.057965605992713047,3062.1444774210208,-680
0.0057499999999998368,2017.5736026806096,3.5000000000000138,32.364118424613537,0.060547332136317161,2954.1826696487642,-680
0.0057499999999999999,2017.5736026804614,3.5000000000000138,32.364118424615299,0.060547332136322442,2954.1826696485468,-680
0.0058308799999999116,1944.271967924939,3.5000000000000129,33.221879972685855,0.06319989655680408,2846.8525485744121,-680
0.0058308800000000886,1944.2719679247791,3.5000000000000129,33.221879972687688,0.063199896556809951,2846.8525485741779,680
0.0059374999999999116,1992.6105934375814,3.5000000000000129,34.344732290154695,0.066801590368902264,2917.6311955463789,680
0.0059375000000000885,1992.6105934376612,3.5000000000000129,34.344732290156578,0.066801590368908342,2917.6311955464957,680
0.0062499999999998225,2130.6166854815856,3.5000000000000453,37.810395846135748,0.078069122650452349,3119.7032314219132,680
0.0062500000000000003,2130.6166854816624,3.5000000000000453,37.810395846137794,0.078069122650459066,3119.7032314220255,680
0.0065624999999999998,2263.1741224054372,3.5000000000000293,41.528499403707357,0.09045940049603049,3313.7972076581132,680
0.0065625000000001923,2263.1741224055172,3.5000000000000293,41.528499403709731,0.090459400496038497,3313.7972076582305,680
0.0066691199999999997,2307.1609336552192,3.5000000000000271,42.853002885852753,0.09495752986171889,3378.2038173176388,680
0.0066691200000001923,2307.1609336552979,3.5000000000000271,42.853002885855169,0.094957529861727147,3378.2038173177539,-680
0.0067499999999998082,2230.5131583488442,3.5000000000000258,43.849816552265203,0.098464041392142876,3265.974192001177,-680
0.0067499999999999999,2230.5131583486632,3.5000000000000258,43.849816552267519,0.098464041392151286,3265.9741920009119,-680
0.0068308799999998969,2154.3057994894243,3.5000000000000173,44.80971772945049,0.10204970966878738,3154.389435666586,-680
0.0068308800000001033,2154.3057994892306,3.5000000000000173,44.809717729452892,0.10204970966879663,3154.3894356663027,680
0.0069374999999998969,2198.8278873173317,3.5000000000000195,46.065075057230231,0.10689398440164294,3219.5798109287516,680
0.0069375000000001033,2198.8278873174172,3.5000000000000195,46.06507505723269,0.10689398440165246,3219.5798109288771,680
0.0072499999999997939,2325.7411068328947,3.499999999999996,49.905175683136015,0.12188316867730219,3405.4093802411298,680
0.0072500000000000004,2325.7411068329766,3.499999999999996,49.90517568313863,0.12188316867731248,3405.4093802412494,680
0.0075624999999999998,2447.3490361270756,3.4999999999999964,53.977148248033977,0.13810888892886122,3583.470808451445,680
0.0075625000000002201,2447.3490361271593,3.4999999999999964,53.977148248036926,0.13810888892887313,3583.4708084515673,680
0.0076691199999999998,2487.633796401195,3.4999999999999969,55.417728676373883,0.14394050222948943,3642.456780757308,680
0.0076691200000002201,2487.6337964012778,3.4999999999999969,55.417728676376882,0.14394050222950164,3642.4567807574294,-680
0.0077499999999997796,2408.1893759127875,3.4999999999999969,56.50102709162951,0.14846675532806761,3526.1322363167383,-680
0.0077499999999999999,2408.1893759125714,3.4999999999999969,56.501027091632409,0.14846675532808004,3526.1322363164218,-680
0.0078308799999998822,2329.1955288168697,3.5,57.546064788892828,0.15307910617835629,3410.4674329164627,-680
0.0078308800000001181,2329.19552881664,3.5,57.546064788895819,0.15307910617836987,3410.4674329161262,680
0.0079374999999998821,2370.0599976588442,3.5000000000000031,58.911601315165299,0.15928722483544772,3470.3022292762957,680
0.0079375000000001181,2370.0599976589338,3.5000000000000031,58.911601315168348,0.15928722483546162,3470.3022292764267,680
0.0082499999999997662,2486.3571916735441,3.5000000000000031,63.061293777128917,0.17833983821393268,3640.5875435917369,680
0.0082500000000000004,2486.3571916736291,3.5000000000000031,63.061293777132107,0.17833983821394744,3640.5875435918615,680
0.0085624999999998758,2597.5082970367903,3.5000000000000027,67.42319485928202,0.19872265436820791,3803.3378237996726,680
0.0085625000000001256,2597.5082970368771,3.5000000000000027,67.423194859285587,0.19872265436822475,3803.3378237997999,680
0.0086691200000000006,2634.2625704283246,3.500000000000004,68.958248986391069,0.20599294151194936,3857.1543672677999,680
0.0086691200000002504,2634.2625704284101,3.500000000000004,68.958248986394693,0.20599294151196659,3857.154367267925,-680
0.0087499999999997528,2552.1527929041363,3.5000000000000036,70.111717501622081,0.21161719825075745,3736.9271391516154,-680
0.0087500000000000008,2552.1527929038853,3.5000000000000036,70.111717501625563,0.21161719825077485,3736.927139151248,-680
0.0088308799999998692,2470.5047134904571,3.5000000000000062,71.225640707775071,0.21733317684465389,3617.375941171269,-680
0.0088308800000001329,2470.5047134901915,3.5000000000000062,71.225640707778638,0.21733317684467268,3617.3759411708802,680
0.0089374999999998692,2507.8873664148605,3.5000000000000058,72.680031596609624,0.22500456868630361,3672.1125739602976,680
0.0089375000000001328,2507.8873664149523,3.5000000000000058,72.680031596613247,0.22500456868632276,3672.1125739604317,680
0.0092499999999997359,2614.093053295147,3.4999999999999982,77.077465101295573,0.2483990164626185,3827.6216464337922,680
0.0092499999999999995,2614.0930532952343,3.4999999999999982,77.077465101299367,0.24839901646263882,3827.62164643392,680
0.009562499999999861,2715.324985427269,3.4999999999999973,81.668435243346636,0.27319815967757177,3975.848020491439,680
0.0095625000000001386,2715.3249854273568,3.4999999999999973,81.6684352433508,0.27319815967759442,3975.8480204915677,680
0.0096691199999999998,2748.7350695948539,3.4999999999999956,83.277429852741662,0.28199123502755441,4024.7679168998015,680
0.0096691200000002774,2748.7350695949399,3.4999999999999956,83.277429852745882,0.2819912350275775,4024.7679168999275,-680
0.0097499999999997224,2664.1021928510004,3.4999999999999956,84.485571732843056,0.28877584631688624,3900.8463026265849,-680
0.00975,2664.1021928507107,3.4999999999999956,84.485571732847134,0.28877584631690967,3900.8463026261607,-680
0.0098308799999998545,2579.9429330797861,3.499999999999996,85.652952574163834,0.29565655302462041,3777.6181703907841,-680
0.0098308800000001459,2579.9429330794837,3.499999999999996,85.652952574167969,0.29565655302464539,3777.6181703903412,680
0.0099374999999998544,2614.0335357061149,3.4999999999999982,87.175966002374878,0.3048698620387601,3827.5344992636346,680
0.0099375000000001459,2614.0335357062072,3.4999999999999982,87.17596600237907,0.30486986203878552,3827.5344992637697,680
0.010249999999999709,2710.7114079824751,3.4999999999999853,91.762543322329606,0.33282430610932623,3969.0927028592046,680
0.01025,2710.7114079825628,3.4999999999999853,91.762543322333968,0.33282430610935299,3969.0927028593333,680
0.010562499999999848,2802.598429471635,3.4999999999999885,96.525047161117499,0.36223979201659356,4103.6360206783247,680
0.010562500000000153,2802.5984294717223,3.4999999999999885,96.525047161122231,0.36223979201662304,4103.636020678453,680
0.010669120000000001,2832.8625312930058,3.4999999999999867,98.188598538479468,0.37261980554243967,4147.949489586912,680
0.010669120000000306,2832.8625312930917,3.4999999999999867,98.188598538484257,0.37261980554246965,4147.9494895870384,-680
0.010749999999999696,2745.8576537458353,3.4999999999999876,99.436793999438024,0.38061205964485262,4020.5547313073312,-680
0.010750000000000001,2745.8576537455078,3.4999999999999876,99.436793999442656,0.38061205964488298,4020.5547313068519,-680
0.010830879999999841,2659.3389366227075,3.4999999999999876,100.64308583686092,0.38870360326892184,3893.8718215062722,-680
0.010830880000000161,2659.3389366223669,3.4999999999999876,100.64308583686559,0.38870360326895392,3893.8718215057734,680
0.010937499999999841,2690.3384293631084,3.4999999999999893,102.21565797240963,0.39951782006329933,3939.2620685336542,680
0.010937500000000161,2690.3384293632002,3.4999999999999893,102.21565797241436,0.39951782006333192,3939.2620685337884,680
0.01124999999999968,2778.0832790166669,3.4999999999999947,106.93624491474542,0.43219354099319274,4067.740312823275,680
0.01125,2778.0832790167542,3.4999999999999947,106.93624491475032,0.43219354099322688,4067.7403128234027,680
0.011562499999999833,2861.2283055417383,3.4999999999999947,111.81626610089535,0.4663695949746024,4189.4833789010154,680
0.011562500000000166,2861.2283055418243,3.4999999999999947,111.81626610090063,0.46636959497463965,4189.4833789011418,680
0.01166912,2888.5538595489506,3.4999999999999947,113.51620305474258,0.47838191458755808,4229.4941512363621,680
0.011669120000000333,2888.5538595490352,3.4999999999999947,113.51620305474792,0.47838191458759594,4229.4941512364858,-680
0.011749999999999665,2799.3348935611029,3.4999999999999947,114.79075601856401,0.48761493844658532,4098.857468254836,-680
0.01175,2799.3348935607346,3.4999999999999947,114.7907560185692,0.48761493844662374,4098.8574682542967,-680
0.011830879999999827,2710.6150963478754,3.4999999999999951,116.02233916606725,0.4969493413085897,3968.9516809101565,-680
0.011830880000000174,2710.6150963474956,3.4999999999999951,116.02233916607244,0.49694934130862994,3968.9516809096003,680
0.011937499999999827,2738.7329534919727,3.4999999999999956,117.62663294043253,0.50940500179774195,4010.1225636835975,680
0.011937500000000174,2738.7329534920632,3.4999999999999956,117.62663294043779,0.50940500179778281,4010.1225636837303,680
0.012249999999999652,2818.1630197440059,3.5,122.42972107515328,0.54690994726882491,4126.4260902855785,680
0.01225,2818.1630197440918,3.5,122.42972107515872,0.54690994726886766,4126.426090285704,680
0.01256249999999982,2893.1901240073289,3.5,127.37691052521241,0.58593860144815679,4236.2826877718644,680
0.012562500000000181,2893.190124007413,3.5,127.37691052521819,0.58593860144820276,4236.2826877719872,680
0.012669120000000001,2917.7912648415222,3.5000000000000009,129.09632186890485,0.5996110505469181,4272.3043049309135,680
0.012669120000000362,2917.7912648416045,3.5000000000000009,129.09632186891071,0.59961105054696462,4272.3043049310336,-680
0.012749999999999638,2826.521030892457,3.5000000000000178,130.38449484746263,0.61010475189059432,4138.6641031415766,-680
0.012750000000000001,2826.5210308920491,3.5000000000000178,130.38449484746832,0.61010475189064162,4138.6641031409799,-680
0.012830879999999812,2735.7632934941416,3.50000000000002,131.6287105265128,0.6207008947102971,4005.7743118584203,-680
0.01283088000000019,2735.7632934937183,3.50000000000002,131.62871052651852,0.62070089471034695,4005.7743118578005,680
0.012937499999999812,2761.2150383331996,3.5000000000000182,133.24815908124842,0.63482132981814576,4043.0414050717563,680
0.01293750000000019,2761.2150383332892,3.5000000000000182,133.24815908125419,0.63482132981819617,4043.0414050718873,680
0.013249999999999623,2832.964826585468,3.5000000000000222,138.08598412763601,0.67721380305245449,4148.0992729602985,680
0.01325,2832.9648265855517,3.5000000000000222,138.08598412764192,0.67721380305250645,4148.0992729604204,680
0.013562499999999804,2900.512198211823,3.5000000000000169,143.05376519731692,0.72113861974462989,4247.0038553625291,680
0.013562500000000196,2900.5121982119053,3.5000000000000169,143.05376519732323,0.72113861974468596,4247.0038553626491,680
0.01366912,2922.6073946925289,3.5000000000000155,144.77703260093412,0.7364827548213595,4279.3562049566453,680
0.013669120000000392,2922.6073946926094,3.5000000000000155,144.77703260094046,0.73648275482141623,4279.3562049567627,-680
0.01374999999999961,2829.4518415052739,3.500000000000016,146.06707066901689,0.74824479361072127,4142.9554707074976,-680
0.01375,2829.4518415048256,3.500000000000016,146.067070669023,0.74824479361077834,4142.955470706841,-680
0.013830879999999797,2736.8222912036481,3.5000000000000151,147.31224413664583,0.76010938885662105,4007.3249232841717,-680
0.013830880000000203,2736.8222912031842,3.5000000000000151,147.31224413665197,0.76010938885668089,4007.3249232834924,680
0.013937499999999797,2759.8271746135524,3.5000000000000142,148.93157993247212,0.77590201047985885,4041.0092596556096,680
0.013937500000000203,2759.8271746136393,3.5000000000000142,148.93157993247831,0.77590201047991936,4041.0092596557365,680
0.014249999999999596,2824.5407528497813,3.5000000000000107,153.76019848228546,0.82319445618921339,4135.7645295810371,680
0.014250000000000001,2824.5407528498622,3.5000000000000107,153.76019848229177,0.82319445618927556,4135.7645295811553,680
0.014562499999999791,2885.2541532164228,3.5000000000000089,158.70583139090249,0.87201433562907282,4224.662637159503,680
0.014562500000000211,2885.2541532165014,3.5000000000000089,158.70583139090922,0.87201433562913944,4224.6626371596185,680
0.014669120000000001,2905.0640097547989,3.5000000000000075,160.41864861007116,0.88902674982632324,4253.668733787722,680
0.014669120000000421,2905.0640097548758,3.5000000000000075,160.41864861007792,0.88902674982639063,4253.6687337878338,-680
0.014749999999999581,2810.190554992022,3.5000000000000071,161.69979303898464,0.90205352844926268,4114.7526042856689,-680
0.014750000000000001,2810.1905549915309,3.5000000000000071,161.69979303899117,0.90205352844933051,4114.7526042849504,-680
0.014830879999999784,2715.8566599040118,3.5000000000000071,162.93524642987919,0.91518211162154928,3976.6265118054735,-680
0.014830880000000218,2715.8566599035075,3.5000000000000071,162.93524642988569,0.91518211162162,3976.6265118047349,680
0.014937499999999784,2736.635507160715,3.5000000000000067,164.54051699239801,0.93263972084261393,4007.0514293299057,680
0.014937500000000218,2736.6355071607986,3.5000000000000067,164.54051699240455,0.93263972084268532,4007.0514293300284,680
0.015249999999999566,2794.960300588361,3.5000000000000067,169.31984488214241,0.98480256823646728,4092.4520777750827,680
0.01525,2794.9603005884392,3.5000000000000067,169.31984488214911,0.98480256823654067,4092.4520777751973,680
0.015562499999999776,2849.4870128907532,3.5000000000000053,174.20445360811007,1.0384756022556136,4172.2914790750547,680
0.015562500000000224,2849.4870128908287,3.5000000000000053,174.20445360811715,1.0384756022556916,4172.2914790751647,680
